description,type,name,region_s,year,price
DRAUGHT BITTER (PER PINT),Drink,Bitter,North,1989,.92000002
DRAUGHT BITTER (PER PINT),Drink,Bitter,Wales,1989,.88999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,Scotland,1989,.98000002
DRAUGHT BITTER (PER PINT),Drink,Bitter,Northern Ireland,1989,1.05
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,London,1989,7.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South East,1989,7.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South West,1989,8.9499998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Anglia,1989,8.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Midlands,1989,7.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,West Midlands,1989,7.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Yorkshire & Humber,1989,7.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North West,1989,7.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North,1989,8.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Wales,1989,8.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Scotland,1989,8.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Northern Ireland,1989,7.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,London,1989,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South East,1989,8.4899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South West,1989,11.95
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Anglia,1989,8.29
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Midlands,1989,8.5900002
BRANDY-68-70 CL BOTTLE,Drink,Brandy,West Midlands,1989,7.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Yorkshire & Humber,1989,8.6899996
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North West,1989,8.6899996
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North,1989,8.3500004
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Wales,1989,8.79
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Scotland,1989,11.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Northern Ireland,1989,6.9899998
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,London,1989,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,South East,1989,.27500001
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,South West,1989,.285
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,East Anglia,1989,.23999999
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,East Midlands,1989,.22
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,West Midlands,1989,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Yorkshire & Humber,1989,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,North West,1989,.22
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,North,1989,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Wales,1989,.22
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Scotland,1989,.2
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Northern Ireland,1989,.15000001
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,London,1989,.22
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,South East,1989,.22
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,South West,1989,.25
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,East Anglia,1989,.23999999
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,East Midlands,1989,.2
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,West Midlands,1989,.18000001
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Yorkshire & Humber,1989,.19
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,North West,1989,.19499999
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,North,1989,.16
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Wales,1989,.23999999
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Scotland,1989,.2
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Northern Ireland,1989,.25
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,London,1989,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South East,1989,3.1746528
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South West,1989,3.086468
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Anglia,1989,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Midlands,1989,3.1305604
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,West Midlands,1989,3.086468
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Yorkshire & Humber,1989,2.9982831
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North West,1989,3.2407916
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North,1989,3.0644217
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Wales,1989,3.0644217
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Scotland,1989,3.5494382
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Northern Ireland,1989,3.2628376
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,1989,1.9621117
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,1989,1.7857422
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,1989,2.0613198
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,1989,1.9841579
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,1989,2.1164351
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,1989,1.9621117
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,1989,1.7636961
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,1989,1.9400656
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,1989,1.7636961
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,1989,1.873927
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,1989,2.105412
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,1989,2.1825738
5 CIGARS: SPECIFY BRAND,Presents,Cigars,London,1989,1.1900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South East,1989,1.25
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South West,1989,1.13
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Anglia,1989,1.1900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Midlands,1989,1.26
5 CIGARS: SPECIFY BRAND,Presents,Cigars,West Midlands,1989,1.14
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Yorkshire & Humber,1989,1.255
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North West,1989,1.23
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North,1989,1.25
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Wales,1989,1.275
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Scotland,1989,1.2
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Northern Ireland,1989,1.29
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,London,1989,6.3249998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South East,1989,6.5500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South West,1989,6.4000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Anglia,1989,6.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Midlands,1989,5.1999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,West Midlands,1989,4.9899998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Yorkshire & Humber,1989,5.1549997
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North West,1989,5.4700003
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North,1989,5.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Wales,1989,5.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Scotland,1989,5.4499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Northern Ireland,1989,6.6700001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,London,1989,.20999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South East,1989,.22
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South West,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Anglia,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Midlands,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,West Midlands,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Yorkshire & Humber,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North West,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Wales,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Scotland,1989,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Northern Ireland,1989,.27000001
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,London,1989,12.95
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South East,1989,13.45
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South West,1989,13.45
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Anglia,1989,13.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Midlands,1989,7.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,West Midlands,1989,12.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Yorkshire & Humber,1989,7.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North West,1989,12.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North,1989,11.219999
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Wales,1989,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Scotland,1989,14.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Northern Ireland,1989,14.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,London,1989,16.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South East,1989,22.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South West,1989,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Anglia,1989,34.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Midlands,1989,19.75
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,West Midlands,1989,26.799999
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Yorkshire & Humber,1989,25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North West,1989,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North,1989,34.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Wales,1989,22.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Scotland,1989,21.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Northern Ireland,1989,9.5500002
LADIES HAND/SHLDER BAG,Presents,Handbag,London,1989,17.99
LADIES HAND/SHLDER BAG,Presents,Handbag,South East,1989,12.99
LADIES HAND/SHLDER BAG,Presents,Handbag,South West,1989,12.969999
LADIES HAND/SHLDER BAG,Presents,Handbag,East Anglia,1989,15.5
LADIES HAND/SHLDER BAG,Presents,Handbag,East Midlands,1989,12.99
LADIES HAND/SHLDER BAG,Presents,Handbag,West Midlands,1989,15.95
LADIES HAND/SHLDER BAG,Presents,Handbag,Yorkshire & Humber,1989,9.9899998
LADIES HAND/SHLDER BAG,Presents,Handbag,North West,1989,15.99
LADIES HAND/SHLDER BAG,Presents,Handbag,North,1989,7.9899998
LADIES HAND/SHLDER BAG,Presents,Handbag,Wales,1989,13.99
LADIES HAND/SHLDER BAG,Presents,Handbag,Scotland,1989,10.99
LADIES HAND/SHLDER BAG,Presents,Handbag,Northern Ireland,1989,16.950001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,London,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South East,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South West,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Anglia,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Midlands,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,West Midlands,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Yorkshire & Humber,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North West,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Wales,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Scotland,1989,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Northern Ireland,1989,.75
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",London,1989,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South East,1989,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South West,1989,16.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Anglia,1989,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Midlands,1989,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",West Midlands,1989,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Yorkshire & Humber,1989,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North West,1989,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North,1989,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Wales,1989,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Scotland,1989,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Northern Ireland,1989,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",London,1989,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South East,1989,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South West,1989,15.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Anglia,1989,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Midlands,1989,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",West Midlands,1989,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Yorkshire & Humber,1989,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",North West,1989,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",North,1989,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Wales,1989,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Scotland,1989,15.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Northern Ireland,1989,15.99
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,1989,2.1825738
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,1989,2.1825738
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,1989,2.4691744
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,1989,2.5353129
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,1989,2.4691744
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,1989,2.4030359
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,1989,2.1825738
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,1989,2.3809898
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,1989,2.6124747
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,1989,2.1825738
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,1989,3.7037616
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,1989,4.8501639
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,London,1989,9.9499998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South East,1989,7.5
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South West,1989,8.5200005
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Anglia,1989,5.6500001
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Midlands,1989,12.79
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,West Midlands,1989,4.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Yorkshire & Humber,1989,6.4899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North West,1989,8.5
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North,1989,5.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Wales,1989,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Scotland,1989,4.5
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Northern Ireland,1989,9.0949993
ORANGES-CLASS 1-EACH,Food,Oranges,London,1989,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,South East,1989,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,South West,1989,.17
ORANGES-CLASS 1-EACH,Food,Oranges,East Anglia,1989,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,East Midlands,1989,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,West Midlands,1989,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,Yorkshire & Humber,1989,.15000001
ORANGES-CLASS 1-EACH,Food,Oranges,North West,1989,.2
ORANGES-CLASS 1-EACH,Food,Oranges,North,1989,.16
ORANGES-CLASS 1-EACH,Food,Oranges,Wales,1989,.2
ORANGES-CLASS 1-EACH,Food,Oranges,Scotland,1989,.14
ORANGES-CLASS 1-EACH,Food,Oranges,Northern Ireland,1989,.2
VEGETABLE PICKLE 280-520G,Food,Pickle,London,1989,.51999998
VEGETABLE PICKLE 280-520G,Food,Pickle,South East,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,South West,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,East Anglia,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,East Midlands,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,West Midlands,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,Yorkshire & Humber,1989,.51999998
VEGETABLE PICKLE 280-520G,Food,Pickle,North West,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,North,1989,.51999998
VEGETABLE PICKLE 280-520G,Food,Pickle,Wales,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,Scotland,1989,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,Northern Ireland,1989,.55000001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,1989,3.7147846
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,1989,3.4392071
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,1989,3.5935307
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,1989,3.4943228
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,1989,3.5053458
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,1989,3.5273921
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,1989,3.2848837
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,1989,3.3289762
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,1989,3.5273921
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,1989,3.6376228
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,1989,3.9462698
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,1989,4.8281178
FORTIFIED WINE  (70-75CL),Drink,Sherry,London,1989,4.5900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,South East,1989,4.3899999
FORTIFIED WINE  (70-75CL),Drink,Sherry,South West,1989,4.3499999
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Anglia,1989,3.1900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Midlands,1989,3.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,West Midlands,1989,3.1199999
FORTIFIED WINE  (70-75CL),Drink,Sherry,Yorkshire & Humber,1989,2.99
FORTIFIED WINE  (70-75CL),Drink,Sherry,North West,1989,2.99
FORTIFIED WINE  (70-75CL),Drink,Sherry,North,1989,3.1900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,Wales,1989,3.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,Scotland,1989,4.1999998
FORTIFIED WINE  (70-75CL),Drink,Sherry,Northern Ireland,1989,4.29
MEN'S SOCKS,Presents,"Socks, man's",London,1989,2.25
MEN'S SOCKS,Presents,"Socks, man's",South East,1989,2.25
MEN'S SOCKS,Presents,"Socks, man's",South West,1989,2.25
MEN'S SOCKS,Presents,"Socks, man's",East Anglia,1989,2.75
MEN'S SOCKS,Presents,"Socks, man's",East Midlands,1989,1.99
MEN'S SOCKS,Presents,"Socks, man's",West Midlands,1989,1.99
MEN'S SOCKS,Presents,"Socks, man's",Yorkshire & Humber,1989,2.5
MEN'S SOCKS,Presents,"Socks, man's",North West,1989,1.99
MEN'S SOCKS,Presents,"Socks, man's",North,1989,1.75
MEN'S SOCKS,Presents,"Socks, man's",Wales,1989,1.99
MEN'S SOCKS,Presents,"Socks, man's",Scotland,1989,2.95
MEN'S SOCKS,Presents,"Socks, man's",Northern Ireland,1989,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,London,1989,1.26
DRAUGHT STOUT PER PINT,Drink,Stout,South East,1989,1.24
DRAUGHT STOUT PER PINT,Drink,Stout,South West,1989,1.2
DRAUGHT STOUT PER PINT,Drink,Stout,East Anglia,1989,1.1799999
DRAUGHT STOUT PER PINT,Drink,Stout,East Midlands,1989,1.15
DRAUGHT STOUT PER PINT,Drink,Stout,West Midlands,1989,1.12
DRAUGHT STOUT PER PINT,Drink,Stout,Yorkshire & Humber,1989,1.13
DRAUGHT STOUT PER PINT,Drink,Stout,North West,1989,1.11
DRAUGHT STOUT PER PINT,Drink,Stout,North,1989,1.11
DRAUGHT STOUT PER PINT,Drink,Stout,Wales,1989,1.1
DRAUGHT STOUT PER PINT,Drink,Stout,Scotland,1989,1.08
DRAUGHT STOUT PER PINT,Drink,Stout,Northern Ireland,1989,1.0599999
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,London,1989,2.1500001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,South East,1989,.89999998
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,South West,1989,.85000002
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,East Anglia,1989,.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,East Midlands,1989,.89999998
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,West Midlands,1989,.85000002
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Yorkshire & Humber,1989,.79000002
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,North West,1989,.88999999
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,North,1989,.94999999
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Wales,1989,.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Scotland,1989,.79000002
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Northern Ireland,1989,2.95
WHISKY-70 CL BOTTLE,Drink,Whisky,London,1989,8.4899998
WHISKY-70 CL BOTTLE,Drink,Whisky,South East,1989,8.5900002
WHISKY-70 CL BOTTLE,Drink,Whisky,South West,1989,8.5900002
WHISKY-70 CL BOTTLE,Drink,Whisky,East Anglia,1989,8.5900002
WHISKY-70 CL BOTTLE,Drink,Whisky,East Midlands,1989,8.5900002
WHISKY-70 CL BOTTLE,Drink,Whisky,West Midlands,1989,8.5900002
WHISKY-70 CL BOTTLE,Drink,Whisky,Yorkshire & Humber,1989,8.4899998
WHISKY-70 CL BOTTLE,Drink,Whisky,North West,1989,8.3199997
WHISKY-70 CL BOTTLE,Drink,Whisky,North,1989,8.1899996
WHISKY-70 CL BOTTLE,Drink,Whisky,Wales,1989,7.8899999
WHISKY-70 CL BOTTLE,Drink,Whisky,Scotland,1989,8.3400002
WHISKY-70 CL BOTTLE,Drink,Whisky,Northern Ireland,1989,7.9399996
APPLES -COOKING-PER LB,Food,Apples,London,1990,.41
APPLES -COOKING-PER LB,Food,Apples,South East,1990,.41999999
APPLES -COOKING-PER LB,Food,Apples,South West,1990,.40000001
APPLES -COOKING-PER LB,Food,Apples,East Anglia,1990,.44
APPLES -COOKING-PER LB,Food,Apples,East Midlands,1990,.41999999
APPLES -COOKING-PER LB,Food,Apples,West Midlands,1990,.42500001
APPLES -COOKING-PER LB,Food,Apples,Yorkshire & Humber,1990,.46499997
APPLES -COOKING-PER LB,Food,Apples,North West,1990,.40000001
APPLES -COOKING-PER LB,Food,Apples,North,1990,.41999999
APPLES -COOKING-PER LB,Food,Apples,Wales,1990,.41999999
APPLES -COOKING-PER LB,Food,Apples,Scotland,1990,.38999999
APPLES -COOKING-PER LB,Food,Apples,Northern Ireland,1990,.28999999
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,1990,5.9083819
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,1990,5.7099657
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,1990,5.9083819
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,1990,5.930428
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,1990,5.930428
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,1990,6.1398668
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,1990,6.040659
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,1990,6.172936
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,1990,6.172936
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,1990,5.9083819
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,1990,6.5477214
