description,type,name,year,region_s,price
WHISKY-70 CL BOTTLE,Drink,Whisky,1999,North West,11.79
WHISKY-70 CL BOTTLE,Drink,Whisky,1999,North,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,1999,Wales,12.370001
WHISKY-70 CL BOTTLE,Drink,Whisky,1999,Scotland,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,1999,Northern Ireland,11.69
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,London,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,South East,1.95
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,South West,1.85
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,East Anglia,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,East Midlands,1.75
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,West Midlands,1.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,Yorkshire & Humber,1.66
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,North West,1.59
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,North,1.6799999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,Wales,1.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,Scotland,1.85
DRAUGHT BITTER (PER PINT),Drink,Bitter,2000,Northern Ireland,2
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,London,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,South East,12.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,South West,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,East Anglia,17.85
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,East Midlands,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,West Midlands,12.35
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,Yorkshire & Humber,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,North West,12.35
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,North,12.35
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,Wales,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,Scotland,14.440001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2000,Northern Ireland,17.290001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,London,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,South East,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,South West,5.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,East Anglia,6.4499998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,East Midlands,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,West Midlands,5.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,Yorkshire & Humber,5.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,North West,5.5900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,Wales,6.4499998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,Scotland,5.5900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2000,Northern Ireland,4.9899998
DRAUGHT STOUT PER PINT,Drink,Stout,2000,London,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2000,South East,2.3099999
DRAUGHT STOUT PER PINT,Drink,Stout,2000,South West,2.2
DRAUGHT STOUT PER PINT,Drink,Stout,2000,East Anglia,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2000,East Midlands,2.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2000,West Midlands,2.1400001
DRAUGHT STOUT PER PINT,Drink,Stout,2000,Yorkshire & Humber,2.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2000,North West,2.0349998
DRAUGHT STOUT PER PINT,Drink,Stout,2000,North,2.05
DRAUGHT STOUT PER PINT,Drink,Stout,2000,Wales,2.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2000,Scotland,2.05
DRAUGHT STOUT PER PINT,Drink,Stout,2000,Northern Ireland,2
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,London,11.79
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,South East,11.95
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,South West,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,East Anglia,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,East Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,West Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,Yorkshire & Humber,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,North West,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,North,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,Wales,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,Scotland,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2000,Northern Ireland,12.69
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,London,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,South East,2.01
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,South West,1.95
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,East Anglia,1.95
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,East Midlands,1.78
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,West Midlands,1.77
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,Yorkshire & Humber,1.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,North West,1.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,North,1.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,Wales,1.725
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,Scotland,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,2001,Northern Ireland,2
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,London,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,South East,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,South West,12.35
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,East Anglia,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,East Midlands,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,West Midlands,12.35
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,Yorkshire & Humber,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,North West,11.35
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,North,12.75
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,Wales,12.04
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,Scotland,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2001,Northern Ireland,17.290001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,London,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,South East,6.52
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,South West,5.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,East Anglia,5.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,East Midlands,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,West Midlands,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,Yorkshire & Humber,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,North West,6.0900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,Wales,6.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,Scotland,6.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2001,Northern Ireland,4.9899998
DRAUGHT STOUT PER PINT,Drink,Stout,2001,London,2.395
DRAUGHT STOUT PER PINT,Drink,Stout,2001,South East,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2001,South West,2.3199999
DRAUGHT STOUT PER PINT,Drink,Stout,2001,East Anglia,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2001,East Midlands,2.2
DRAUGHT STOUT PER PINT,Drink,Stout,2001,West Midlands,2.25
DRAUGHT STOUT PER PINT,Drink,Stout,2001,Yorkshire & Humber,2.1600001
DRAUGHT STOUT PER PINT,Drink,Stout,2001,North West,2.1199999
DRAUGHT STOUT PER PINT,Drink,Stout,2001,North,2.1500001
DRAUGHT STOUT PER PINT,Drink,Stout,2001,Wales,2.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2001,Scotland,2.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2001,Northern Ireland,2
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,London,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,South East,11.69
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,South West,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,East Anglia,11.95
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,East Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,West Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,Yorkshire & Humber,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,North West,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,North,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,Wales,12.45
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,Scotland,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2001,Northern Ireland,12.79
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,London,2.05
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,South East,2.1500001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,South West,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,East Anglia,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,East Midlands,1.8
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,West Midlands,1.8
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,Yorkshire & Humber,1.78
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,North West,1.74
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,North,1.78
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,Wales,1.8
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,Scotland,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2002,Northern Ireland,2.0999999
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,London,13.53
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,South East,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,South West,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,East Anglia,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,East Midlands,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,West Midlands,12.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,Yorkshire & Humber,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,North West,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,North,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,Wales,11.190001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,Scotland,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2002,Northern Ireland,17.290001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,London,5.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,South East,6.48
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,South West,5.8899999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,East Anglia,4.9399996
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,East Midlands,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,West Midlands,6.3899999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,Yorkshire & Humber,5.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,North West,6.48
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,Wales,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,Scotland,6.48
FORTIFIED WINE  (70-75CL),Drink,Sherry,2002,Northern Ireland,4.9899998
DRAUGHT STOUT PER PINT,Drink,Stout,2002,London,2.46
DRAUGHT STOUT PER PINT,Drink,Stout,2002,South East,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2002,South West,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2002,East Anglia,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2002,East Midlands,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2002,West Midlands,2.28
DRAUGHT STOUT PER PINT,Drink,Stout,2002,Yorkshire & Humber,2.25
DRAUGHT STOUT PER PINT,Drink,Stout,2002,North West,2.1700001
DRAUGHT STOUT PER PINT,Drink,Stout,2002,North,2.2
DRAUGHT STOUT PER PINT,Drink,Stout,2002,Wales,2.2
DRAUGHT STOUT PER PINT,Drink,Stout,2002,Scotland,2.1500001
DRAUGHT STOUT PER PINT,Drink,Stout,2002,Northern Ireland,2.0999999
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,London,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,South East,11.69
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,South West,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,East Anglia,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,East Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,West Midlands,12.02
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,Yorkshire & Humber,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,North West,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,North,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,Wales,12.45
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,Scotland,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2002,Northern Ireland,12.79
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,London,2.1500001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,South East,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,South West,2.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,East Anglia,2.05
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,East Midlands,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,West Midlands,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,Yorkshire & Humber,1.8200001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,North West,1.8
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,North,1.85
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,Wales,1.85
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,Scotland,2.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2003,Northern Ireland,2.2
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,London,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,South East,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,South West,12.92
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,East Anglia,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,East Midlands,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,West Midlands,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,Yorkshire & Humber,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,North West,12.55
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,North,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,Wales,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,Scotland,13.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2003,Northern Ireland,17.290001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,London,5.96
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,South East,5.9799995
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,South West,5.9499998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,East Anglia,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,East Midlands,5.7800002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,West Midlands,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,Yorkshire & Humber,5.8899999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,North West,6.4699998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,Wales,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,Scotland,5.96
FORTIFIED WINE  (70-75CL),Drink,Sherry,2003,Northern Ireland,4.9899998
DRAUGHT STOUT PER PINT,Drink,Stout,2003,London,2.5599999
DRAUGHT STOUT PER PINT,Drink,Stout,2003,South East,2.52
DRAUGHT STOUT PER PINT,Drink,Stout,2003,South West,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2003,East Anglia,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2003,East Midlands,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2003,West Midlands,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2003,Yorkshire & Humber,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2003,North West,2.21
DRAUGHT STOUT PER PINT,Drink,Stout,2003,North,2.25
DRAUGHT STOUT PER PINT,Drink,Stout,2003,Wales,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2003,Scotland,2.2
DRAUGHT STOUT PER PINT,Drink,Stout,2003,Northern Ireland,2.2
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,London,12.69
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,South East,11.79
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,South West,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,East Anglia,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,East Midlands,12.360001
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,West Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,Yorkshire & Humber,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,North West,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,North,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,Wales,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,Scotland,12.69
WHISKY-70 CL BOTTLE,Drink,Whisky,2003,Northern Ireland,12.99
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,London,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,South East,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,South West,2.1400001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,East Anglia,2.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,East Midlands,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,West Midlands,1.95
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,Yorkshire & Humber,1.91
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,North West,1.86
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,North,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,Wales,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,Scotland,2.05
DRAUGHT BITTER (PER PINT),Drink,Bitter,2004,Northern Ireland,2.3
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,London,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,South East,11.24
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,South West,12.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,East Anglia,12.24
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,East Midlands,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,West Midlands,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,Yorkshire & Humber,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,North West,11.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,North,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,Wales,10.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,Scotland,12.55
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2004,Northern Ireland,17.49
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,London,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,South East,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,South West,5.9200001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,East Anglia,5.96
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,East Midlands,5.96
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,West Midlands,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,Yorkshire & Humber,5.0300002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,North West,5.98
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,Wales,5.0300002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,Scotland,6.0900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2004,Northern Ireland,4.9899998
DRAUGHT STOUT PER PINT,Drink,Stout,2004,London,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2004,South East,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2004,South West,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2004,East Anglia,2.55
DRAUGHT STOUT PER PINT,Drink,Stout,2004,East Midlands,2.45
DRAUGHT STOUT PER PINT,Drink,Stout,2004,West Midlands,2.4200001
DRAUGHT STOUT PER PINT,Drink,Stout,2004,Yorkshire & Humber,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2004,North West,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2004,North,2.3499999
DRAUGHT STOUT PER PINT,Drink,Stout,2004,Wales,2.3800001
DRAUGHT STOUT PER PINT,Drink,Stout,2004,Scotland,2.2
DRAUGHT STOUT PER PINT,Drink,Stout,2004,Northern Ireland,2.25
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,London,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,South East,11.66
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,South West,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,East Anglia,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,East Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,West Midlands,11.79
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,Yorkshire & Humber,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,North West,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,North,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,Wales,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,Scotland,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2004,Northern Ireland,13.49
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,London,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,South East,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,South West,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,East Anglia,2.2249999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,East Midlands,2.1400001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,West Midlands,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,Yorkshire & Humber,2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,North West,1.9
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,North,1.95
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,Wales,1.97
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,Scotland,2.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2005,Northern Ireland,2.3
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,London,12.35
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,South East,13.19
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,South West,12.95
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,East Anglia,12.85
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,East Midlands,12.59
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,West Midlands,12.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,Yorkshire & Humber,12.79
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,North West,9.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,North,13.19
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,Wales,9.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,Scotland,12.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2005,Northern Ireland,17.49
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,London,6.25
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,South East,6.0900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,South West,5.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,East Anglia,6.04
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,East Midlands,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,West Midlands,5.8800001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,Yorkshire & Humber,5.9499998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,North West,6.0900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,North,5.0599999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,Wales,5.0599999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,Scotland,6.29
FORTIFIED WINE  (70-75CL),Drink,Sherry,2005,Northern Ireland,4.9899998
DRAUGHT STOUT PER PINT,Drink,Stout,2005,London,2.6600001
DRAUGHT STOUT PER PINT,Drink,Stout,2005,South East,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2005,South West,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2005,East Anglia,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2005,East Midlands,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2005,West Midlands,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2005,Yorkshire & Humber,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2005,North West,2.3599999
DRAUGHT STOUT PER PINT,Drink,Stout,2005,North,2.3900001
DRAUGHT STOUT PER PINT,Drink,Stout,2005,Wales,2.4100001
DRAUGHT STOUT PER PINT,Drink,Stout,2005,Scotland,2.3
DRAUGHT STOUT PER PINT,Drink,Stout,2005,Northern Ireland,2.3
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,London,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,South East,11.69
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,South West,12.440001
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,East Anglia,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,East Midlands,11.99
